,returncode,start_time,time_sec,rt_seg_ratio,total_t_time,rt_dur_ratio,max_cpu,max_gpu,max_ram,max_vram,avg_cpu,avg_gpu,avg_ram,avg_vram,sess_count,detect_freq,detect_sample_rate
62,0,1631872231.606369,81.06,1.0,16.923268295999996,0.05641,346.7,52,3753801416.704,4651614208,163.06000000000003,15.36,3479957986.07104,1371055842.835443,5,15,10
63,0,1631872312.6794653,81.07,1.0,16.762122092000002,0.05587,346.7,63,3799972315.136,4651614208,100.78333333333332,15.019607843137255,3515284089.2806396,1370295957.063291,5,15,15
64,0,1631872393.762539,81.06,1.0,16.614521992999993,0.05538,286.7,49,3757022642.176,4651614208,150.58666666666664,13.9,3474761082.7628803,1370922282.1265824,5,15,20
65,0,1631872474.844202,81.03,1.0,16.512544858999995,0.05504,306.7,61,3747358965.76,4651614208,130.75,16.12,3469349418.5299206,1370888684.556962,5,15,24
66,0,1631872555.8880117,81.26,0.9867,28.09834372300002,0.09366,466.7,92,3760243867.648,4651614208,156.22799999999998,27.3,3506651215.4956803,1380033030.4810126,5,20,1
67,0,1631872637.168235,81.11,1.0,17.829869160999998,0.05943,360.0,70,3761317609.472,4651614208,132.69473684210524,18.41176470588235,3483071834.08064,1369889467.949367,5,20,5
68,0,1631872718.2926345,81.04,1.0,17.660240426999998,0.05887,306.2,57,3762391351.296,4651614208,133.1277777777778,16.959183673469386,3481654523.432959,1370208852.2531645,5,20,10
69,0,1631872799.3465672,81.16,1.0,16.885839420000007,0.05629,340.0,43,3758096384.0,4651614208,141.97058823529412,16.98,3480859929.0432,1370921037.772152,5,20,15
70,0,1631872880.5198412,81.03,1.0,16.647443270000014,0.05549,313.3,52,3740916514.816,4651614208,121.5,13.86,3465655743.77536,1370475973.670886,5,20,20
71,0,1631872961.5657578,81.11,1.0,16.67293529400001,0.05558,333.3,48,3758096384.0,4651614208,147.025,16.22,3481375321.7587194,1370502105.113924,5,20,24
72,0,1631873042.6903834,109.0,1.0,32.39088659600002,0.05398,100.0,25,1329292378.112,2002780160,73.32222222222222,14.875,310190746.224,43314955.867549665,10,0,1
73,0,1631873151.7125492,109.05,1.0,33.73013246299997,0.05622,93.3,20,1327144894.464,1874853888,75.55555555555556,13.125,311253694.548,42914795.655629136,10,0,5
74,0,1631873260.7779856,109.04,1.0,31.835703382999977,0.05306,100.0,20,1322849927.168,1869086720,72.73333333333332,14.0,310178831.724,43327325.245033115,10,0,10
75,0,1631873369.835571,109.03,1.0,31.783309455,0.05297,100.0,20,1322849927.168,1877737472,77.14444444444445,14.0,310310932.952,42895265.05960265,10,0,15
76,0,1631873478.879767,109.05,1.0,33.24314727700002,0.05541,100.0,24,1323923668.992,1864892416,73.65555555555557,14.5,310446330.18,42839277.35099338,10,0,20
77,0,1631873587.9432502,109.04,1.0,32.75238950399999,0.05459,100.0,21,1323923668.992,1875640320,76.30000000000001,13.25,309652219.81200004,42857505.90728477,10,0,24
78,0,1631873696.996805,197.14,0.01667,1527.294358848,2.545,606.7,94,5762772369.408,6854737920,437.5395061728395,85.1125,5276315938.2448,1604240249.8658147,10,1,1
79,0,1631873894.1510975,102.37,0.9967,94.44806514399987,0.1574,446.7,91,5724117663.744,6854737920,181.3135802469136,61.58536585365854,5152647725.465601,1574947123.5271566,10,1,5
80,0,1631873996.5436337,102.3,1.0,61.77013758299998,0.103,426.7,78,5721970180.096,6854737920,134.1611111111111,39.7375,5149520458.9032,1575678488.5367413,10,1,10
81,0,1631874098.859388,102.31,1.0,49.533602134999995,0.08256,380.0,67,5712306503.68,6854737920,118.84999999999998,30.691358024691358,5153090643.768,1582327565.9041533,10,1,15
82,0,1631874201.1917303,102.29,1.0,48.62111519799997,0.08104,386.7,61,5705864052.736,6854737920,115.45915492957745,29.2625,5149386232.1752,1583964709.6230032,10,1,20
83,0,1631874303.4960597,102.54,1.0,53.29527359800004,0.08883,386.7,62,5716601470.976,6854737920,108.70131578947367,27.2375,5140930525.311198,1573660272.8690095,10,1,24
84,0,1631874406.058353,105.26,0.95,162.3344145999999,0.2706,526.7,92,5767067336.704,6854737920,218.32435897435897,67.71052631578948,5220467939.524,1575265800.1789138,10,5,1
85,0,1631874511.3357315,102.27,1.0,49.167224994000044,0.08195,426.7,78,5713380245.504,6854737920,113.28918918918922,30.08,5161600047.973199,1582806627.7827475,10,5,5
86,0,1631874613.622464,102.36,1.0,42.065886643000056,0.07011,353.3,63,5719822696.448,6854737920,104.85211267605634,25.5,5158177505.7092,1581588872.5878594,10,5,10
87,0,1631874715.999483,102.29,1.0,40.673401245,0.06779,360.0,51,5727338889.216,6854737920,100.81971830985917,20.85,5169451784.561201,1583710103.309904,10,5,15
88,0,1631874818.3095903,102.24,1.0,40.89912115399999,0.06817,400.0,50,5709085278.208,6854737920,95.35694444444445,19.632911392405063,5152808786.0392,1585970571.8594248,10,5,20
89,0,1631874920.5649602,102.18,1.0,40.969909032999986,0.06828,366.7,53,5717675212.8,6854737920,96.76338028169013,18.95,5163975692.158801,1584913201.8913739,10,5,24
90,0,1631875022.7665017,104.88,0.96,96.33676787299997,0.1606,580.0,93,5748813725.696,6854737920,179.29473684210527,41.81481481481482,5225742693.084399,1586405663.8977635,10,10,1
91,0,1631875127.6642756,102.25,1.0,47.01433033000004,0.07836,380.0,73,5724117663.744,6854737920,103.70405405405405,22.85,5169773913.8584,1583272079.9488819,10,10,5
92,0,1631875229.9361575,102.25,1.0,43.02155410300005,0.0717,366.7,58,5719822696.448,6854737920,100.9,22.31081081081081,5166512413.617999,1582194609.482428,10,10,10
93,0,1631875332.2034907,102.29,1.0,45.28256522699995,0.07547,366.7,63,5719822696.448,6854737920,97.11267605633803,19.734177215189874,5142594821.138399,1574945448.4856231,10,10,15
94,0,1631875434.5135736,102.2,1.0,39.23503631900005,0.06539,360.0,53,5703716569.088,6854737920,97.12714285714287,18.417721518987342,5147668237.406799,1584704240.460064,10,10,20
95,0,1631875536.7361307,102.28,1.0,39.988309951000005,0.06665,366.7,50,5714453987.328,6854737920,96.58571428571427,19.786666666666665,5156056855.906801,1581961359.9488819,10,10,24
96,0,1631875639.0387714,105.24,0.9633,90.99126046399998,0.1517,573.3,93,5753108692.992,6854737920,190.96478873239437,44.91891891891892,5219890815.2436,1583701099.9616613,10,15,1
97,0,1631875744.2934806,102.27,1.0,48.011095063000006,0.08002,393.3,80,5719822696.448,6854737920,107.00428571428573,23.58974358974359,5163358302.709999,1581161318.2364218,10,15,5
98,0,1631875846.5846777,102.29,1.0,42.34306761600002,0.07057,366.7,61,5716601470.976,6854737920,100.45857142857145,23.397260273972602,5156244757.226,1581602272.9201279,10,15,10
99,0,1631875948.8911312,102.23,1.0,38.29109869300001,0.06382,380.0,56,5725191405.568,6854737920,101.97611940298506,19.632911392405063,5169760481.0856,1583947959.2076678,10,15,15
100,0,1631876051.1387422,102.24,1.0,38.760432103999975,0.0646,340.0,50,5714453987.328,6854737920,91.43194444444445,18.6625,5165760794.141201,1586591384.1277955,10,15,20
101,0,1631876153.3963342,102.33,1.0,39.685425255,0.06614,386.7,59,5723043921.92,6854737920,96.3357142857143,18.88607594936709,5168136446.576799,1583711568.971246,10,15,24
102,0,1631876255.7464032,104.81,0.9733,90.22007426700003,0.1504,553.3,93,5753108692.992,6854737920,191.09999999999997,45.56164383561644,5217488302.812399,1583218059.8594248,10,20,1
103,0,1631876360.5773082,102.33,1.0,48.08711210400002,0.08015,406.7,78,5724117663.744,6854737920,106.81666666666668,24.894736842105264,5159117024.6552,1579446075.7060702,10,20,5
104,0,1631876462.9241982,102.35,1.0,43.10275546299997,0.07184,366.7,62,5713380245.504,6854737920,100.8042857142857,22.0,5158378821.2512,1582737532.3194888,10,20,10
105,0,1631876565.2954268,102.33,1.0,45.33049972400001,0.07555,360.0,65,5719822696.448,6854737920,96.59718309859157,19.632911392405063,5151560558.118799,1577123211.8594248,10,20,15
106,0,1631876667.6432624,102.34,1.0,41.15514384300002,0.06859,340.0,48,5724117663.744,6854737920,99.4264705882353,19.48051948051948,5164445460.7568,1584182883.7827475,10,20,20
107,0,1631876770.0066085,102.34,1.0,37.85269291100003,0.06309,353.3,49,5713380245.504,6854737920,99.35294117647061,19.32051282051282,5147225329.904399,1579759099.0926518,10,20,24
108,0,1631876872.3617063,134.17,1.0,54.73215353199997,0.06081,93.3,26,1326071152.64,1864892416,77.57777777777778,15.714285714285714,310310268.452,34579809.415929206,15,0,1
109,0,1631877006.5500593,134.21,1.0,56.685252597,0.06298,93.3,23,1322849927.168,1871183872,74.67777777777776,12.333333333333334,310177424.724,34780187.18584071,15,0,5
110,0,1631877140.7779074,134.23,1.0,57.50642730800001,0.0639,93.3,26,1322849927.168,1873281024,71.97777777777777,13.375,313935749.10800004,35226324.95575221,15,0,10
111,0,1631877275.0299888,134.19,1.0,57.25102819199993,0.06361,100.0,22,1323923668.992,1875640320,78.71111111111112,14.125,309653419.81200004,34915608.92035398,15,0,15
112,0,1631877409.2430131,134.13,1.0,54.56640760800001,0.06063,93.3,26,1320702443.52,1869086720,74.80000000000001,15.5,308969321.172,34856162.548672564,15,0,20
113,0,1631877543.3969831,134.15,1.0,57.59383545999999,0.06399,93.3,20,1323923668.992,1871183872,70.65555555555555,13.625,310444827.68,34866601.911504425,15,0,24
114,255,1631877677.561004,27.91,,,,653.3,93,7229503700.992,8476164096,450.54482758620685,78.29629629629629,4663943641.891556,1234017887.457627,15,1,1
115,255,1631877705.4884384,22.48,,,,526.7,93,7460358193.152,8476164096,341.38200000000006,69.25,5327911031.576889,2552099024.2711864,15,1,5
116,255,1631877727.985029,22.14,,,,453.3,89,7570953601.024,8476164096,275.31777777777774,55.69047619047619,5121618885.952001,2169490414.644068,15,1,10
117,255,1631877750.1441762,22.05,,,,433.3,100,7499012898.816,8487305216,256.45348837209303,47.170731707317074,5045376388.209684,2038593917.8305085,15,1,15
118,255,1631877772.2109659,22.16,,,,413.3,82,7478611804.16,8487698432,244.32558139534888,40.375,5025709970.170107,2040611649.0847456,15,1,20
119,255,1631877794.4106548,21.99,,,,386.7,78,7438883356.672,8466333696,243.46666666666673,40.675,4945543742.227892,2033991402.3050847,15,1,24
120,255,1631877816.4223921,23.98,,,,600.0,92,7494717931.52,8476164096,402.69555555555553,83.02380952380952,5307185514.457302,2177243101.2881355,15,5,1
121,255,1631877840.423259,22.17,,,,433.3,77,7446399549.44,8436908032,265.852380952381,49.292682926829265,5000913983.42227,1975045658.0338984,15,5,5
122,255,1631877862.6083713,22.07,,,,380.0,71,7423850971.136,8449818624,246.80243902439022,40.39473684210526,4948046065.6195545,1923740411.661017,15,5,10
123,255,1631877884.6971922,22.04,,,,393.3,82,7444252065.792,8476164096,243.9048780487805,36.84615384615385,4954011277.641778,1927207154.9830508,15,5,15
124,255,1631877906.7543228,22.11,,,,373.3,59,7419556003.84,8484421632,245.56750000000002,35.486486486486484,4878965391.247543,1853655213.559322,15,5,20
125,255,1631877928.882069,21.86,,,,380.0,68,7404523618.304,8449818624,243.66,35.31578947368421,4887156514.876342,1865034040.4067798,15,5,24
126,255,1631877950.757977,23.77,,,,633.3,94,7479685545.984,8451915776,407.3413043478261,85.04651162790698,5384428974.514909,2263893911.8644066,15,10,1
127,255,1631877974.551279,22.21,,,,426.7,100,7430293422.08,8476164096,266.08095238095234,50.5,4970762163.878054,1972960724.6101694,15,10,5
128,255,1631877996.7788374,22.0,,,,373.3,82,7424924712.96,8476164096,247.23658536585367,39.63157894736842,4901845325.247999,1914755870.3728814,15,10,10
129,255,1631878018.8002203,21.98,,,,393.3,89,7448547033.088,8466071552,240.7904761904762,38.775,4955497605.947676,1965805637.4237287,15,10,15
130,255,1631878040.7949789,22.11,,,,413.3,55,7442104582.144,8476164096,240.41707317073175,33.51282051282051,4931343382.468445,1924295246.1016948,15,10,20
131,255,1631878062.9259975,21.88,,,,366.7,91,7464653160.448,8449818624,237.77073170731708,35.8974358974359,4906944053.518628,1936614903.322034,15,10,24
132,255,1631878084.826313,23.82,,,,593.3,93,7489349222.4,8467775488,403.7133333333333,81.88095238095238,5329184718.246697,2182840875.3898306,15,15,1
133,255,1631878108.6694784,22.1,,,,460.0,85,7465726902.272,8449818624,265.2953488372093,47.975,4984836880.760217,2039254831.7288136,15,15,5
134,255,1631878130.7919588,22.03,,,,420.0,94,7509750317.056,8467644416,246.08780487804884,41.921052631578945,4999734789.42489,1936322212.881356,15,15,10
135,255,1631878152.8452332,22.08,,,,400.0,97,7448547033.088,8476164096,243.14390243902443,38.421052631578945,4939306976.440891,1919774928.2711864,15,15,15
136,255,1631878174.9476001,21.94,,,,386.7,86,7443178323.968,8455847936,243.0609756097561,36.92307692307692,4928450256.775999,1923873705.220339,15,15,20
137,255,1631878196.905101,22.02,,,,366.7,79,7461431934.976,8476164096,235.26666666666668,36.07692307692308,4984459630.173406,1978704010.8474576,15,15,24
138,255,1631878218.9391375,23.81,,,,581.2,93,7521561477.12,8467775488,410.08444444444444,85.0,5383940920.413092,2192386360.40678,15,20,1
139,255,1631878242.7667615,22.19,,,,426.7,80,7482906771.456,8478261248,265.2046511627907,49.475,5019493567.610105,2026035442.9830508,15,20,5
140,255,1631878264.976869,22.0,,,,386.7,66,7474316836.864,8502247424,241.76904761904765,39.775,4989364022.504648,1979291057.8983052,15,20,10
141,255,1631878287.0006626,22.08,,,,373.3,56,7438883356.672,8476164096,236.53095238095236,36.58974358974359,4968672731.896215,1973134006.2372882,15,20,15
142,255,1631878309.1000998,22.07,,,,373.3,83,7473243095.04,8476164096,230.26428571428573,36.6,4972097078.361945,1976742929.3559322,15,20,20
143,255,1631878331.1927571,21.95,,,,386.7,88,7474316836.864,8476164096,235.71428571428575,36.15384615384615,4962607526.457946,1976014813.2881355,15,20,24
144,0,1631878353.1639633,159.87,0.92,735.5030682369999,0.6129,106.7,19,1323923668.992,1864892416,80.74444444444445,12.0,310458269.68,31268619.056478404,20,0,1
145,0,1631878513.054383,160.21,0.8017,731.1225876900006,0.6093,106.7,25,1328218636.288,1864892416,79.46666666666667,14.0,311520410.504,30820209.11627907,20,0,5
146,0,1631878673.2884216,159.66,0.8733,730.4537141950007,0.6087,100.0,26,1322849927.168,1874984960,77.36666666666667,16.0,310175537.724,30917315.61461794,20,0,10
147,0,1631878832.9677317,160.17,0.8333,778.9948144339992,0.6492,100.0,26,1322849927.168,1864892416,78.53333333333333,14.75,310058878.996,31113270.431893688,20,0,15
148,0,1631878993.1572528,159.72,0.85,701.3899360880002,0.5845,93.3,21,1321776185.344,1875640320,75.22222222222223,11.5,309907406.768,30750754.019933555,20,0,20
149,0,1631879152.893084,159.92,0.87,769.6319949090002,0.6414,93.3,25,1322849927.168,1864892416,76.81111111111112,15.375,309906189.268,30685871.202657808,20,0,24
150,255,1631879312.837027,32.43,,,,660.0,93,8085275934.72,8496807936,500.80588235294124,82.80645161290323,5239768082.287516,1212543086.7027028,20,1,1
